Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,Emojis#,Punctuations#,UpperCaseLetter#,Letter#,Symbols#,Words#,TWords#,UWords#,SlangWords#,AvgWordLength,IsCyberbullying
1158436903814930432,"5 toplu sözleşme kadroya geçerken hak kaybına uğrayan işvemeslekdanışmanlarının hak kaybı çözülmelidir 5 5 yıllık mağduriyet giderilmelidir imdkariyermeslektir",False,False,18,12,1,0,8,1105096486357008385,0,50,38,189,105,ankara,0,6,25,142,0,18,14,1,0,7,False
1158437027307819009,"öğretmen doktordur öğretmen mühendistir öğretmen avukattır öğretmen annedir öğretmen babadır öğretmen herşeydir 60binöğretmeninsesiolun",False,False,109,131,1,0,0,1254315354,6,597,54,2121,81,adıyaman,0,2,6,123,0,13,6,0,0,9,False
1158437072744718337,"60binöğretmeninsesiolun öğrencilerimize kavuşmak için ülkemizin neresi olursa olsun gelmek istiyoruz sn sn sn sn sn sn",False,False,48,49,1,0,10,943126860753461248,1,2633,759,771,603,kayseri,0,8,7,103,0,16,7,0,0,6,False
1158437158207836165,"her sekizinci ayın 5 günü 58 plaka dünyasivaslılargünü olarak kutlanır her sivas adı geçince benim aklıma muhsin başkan gelir rahmetle anıyorum",False,False,44,326,2,1,0,177884455,9,4731,2052,1056957,27185,ankara,0,8,8,123,0,21,6,0,0,5,False
1158437297311965184,"bekleyecek mecalimiz kalmadı eytadererandevurte",False,False,10,3,1,0,50,1035129121976852480,1,10888,1945,2151,9968,bursa,0,1,12,44,0,4,2,0,0,11,False
1158437344560721921,"toplumun düşmanı cehalet cehaletin düşmanı öğretmendir 60binöğretmeninsesiol 60binöğretmenataması 5binokulöncesiataması 60binöğretmeninsesiolun",False,False,81,265,4,0,6,594516742,7,27259,6174,7800,23484,bursa,0,6,1,134,0,10,1,0,0,13,False
1158437427792482305,"evet öyle daha önce portföyler kat kat olurdu bmk ya girdiğin an batıyorsun",False,False,19,72,0,0,0,1013652156,7,65685,139,12028,9304,türkiye,0,2,0,63,0,13,0,0,0,4,False
1158437516053233664,"abd nin 6 ağustos ta japonya nın hiroşima 9 ağustos ta da nagazaki kentlerine atom bombası atmasının üzerinden 74 yıl geçti",False,False,40,74,0,0,0,1283006407,6,17714,585,130724,23808,türkiye,0,6,8,103,0,21,6,1,0,4,False
1158437531895128066,"zeynep mayruk hesabında tolga sarıtaş ile resmini paylaştı tolgasarıtaş",False,False,10,39,1,1,0,921933444,7,31954,10,42496,5964,türkiye,1,2,6,63,1,9,5,0,0,7,False
1158437601487011841,"atanmak hakkımız 60binöğretmeninsesiolun",False,False,11,12,1,0,0,1156995274172182529,0,80,68,75,409,denizli,0,1,1,38,0,3,1,0,0,12,False
1158437708093624321,"bilginin ışığında yükselecek bu vatan benim adım öğretmen bana emanet vatan 60binöğretmeninsesiolun",False,False,7,4,1,1,4,1307946462,6,5318,202,280,1809,konya,0,3,2,88,0,12,2,0,0,7,False
1158437733842296832,"bosver cocuk anlamazlar bizi",False,False,98,4271,0,2,0,267241838,8,15303,202,42462,6944,ankara,0,0,0,25,0,4,0,0,0,6,False
1158437986935222272,"başlıyoruz 60binöğretmeninsesiolun",False,False,2,4,1,0,0,933759551656079360,2,11,153,88,79,türkiye,0,1,1,33,0,2,1,0,0,16,False
1158438009290874885,"eytankarayaakacak bekle bizi ankara geliyoruz hakkımızı almaya geliyoruz",False,False,94,86,1,1,3,1115900799446601728,0,3240,922,1359,5280,türkiye,9,1,5,65,0,8,3,0,0,8,False
1158438062805962753,"bekle bizi ankara eytankarayaakacak",False,False,28,21,1,0,0,1127233762864041985,0,13734,360,642,16506,etimesgut,0,1,4,32,0,4,2,0,0,8,False
1158438120171495425,"gerzek tüm dürüstlüğümüzle anlatacağımızdan emin olabilirsiniz eytadererandevurte",False,False,29,26,1,0,0,1057336037515714562,1,919,99,219,940,bursa,0,2,12,79,0,7,2,0,1,11,False
1158438243043618816,"en çabuk kuruyan şey göz yaşıdır",False,False,66,819,0,0,0,4871996225,3,97943,25468,25962,6587,türkiye,0,1,1,27,0,6,1,0,0,4,False
1158438287138275328,"60binöğretmeninsesiolun 20 e yakın yıldır aldığımız eğitimin karşılığını istiyoruz",False,False,14,16,1,0,2,1069460293879820290,1,37,229,271,52,ankara,0,2,0,74,0,9,0,0,0,8,False
1158438305958154240,"kırıkları aldırma olayını nasıl saçlara kaptırdık ya",False,False,3,147,0,0,0,888857109017788416,2,19095,548,906,3631,ordu,0,0,1,46,0,7,1,0,0,6,False
1158438337864261635,"öğretmen eksiği çok fazla 60binöğretmeninsesiolun sn sn sn sn",False,False,7,2,1,0,4,981922410525003776,1,550,88,9354,670,türkiye,0,6,5,53,0,9,5,0,0,5,False
1158438351243866118,"verdiğimiz emekler heba olmasın 60binöğretmeninsesiolun",False,False,1,1,1,0,2,1019573036889014273,1,795,140,51,613,ankara,0,2,1,51,0,5,1,0,0,10,False
1158438580114612231,"metatez kaçımsama lift bıktırabilmek",False,False,0,0,0,0,0,1158401454895443968,0,2,0,0,5,konya,0,0,0,33,0,4,0,0,0,8,False
1158438580391464960,"djdjdjjdjd sesli güldüm yiiaa",False,False,0,0,0,0,2,1151796783426789376,0,1269,97,133,312,düzce,0,0,1,27,0,4,1,0,0,6,False
1158438580638928896,"ben düştüm",False,False,0,0,0,0,1,1142740787383455744,0,13371,717,1198,570,mut,0,0,1,9,0,2,1,0,0,4,False
1158438580731240448,"yakınlarının mutluluğunu kıskanıcak kadar düşmeyin be bilader",False,False,0,0,0,0,0,847550635318759425,2,4033,245,66,1288,lüleburgaz,0,0,1,55,0,7,1,0,0,7,False
1158438583365197825,"ya allah aşkına götünü zar zor kaldıran topu daha zaarr zor kontrol eden bu hantal herifi kim alır",False,False,0,0,0,0,1,882196741285699585,2,260,631,580,262,kayseri,0,1,1,81,0,18,1,0,1,4,True
1158438583839203328,"sürekli günde 3 4 fake hesap takip isteği alıyorum sürekli ama ne kadar çok işsiz var",False,False,0,0,0,0,0,325113418,8,7863,320,187,3322,antalya,0,5,3,70,0,16,3,0,0,4,False
1158438584413765632,"zorlamasam onuda almayacaktın",False,False,0,0,0,0,1,1106960402120884226,0,1038,93,95,194,alanya,0,0,1,27,0,3,1,0,0,9,False
1158438584661266440,"iştemilletiştedevlet recep tayyip erdoğan ile türkiye daha güçlü",False,False,0,0,1,0,0,896518581206253568,2,13130,362,397,13825,türkiye,0,1,8,57,0,8,5,0,0,7,False
1158438736067252224,"tarih tanık insanlık şahittir işte dava işte hedef işte millet dünyaya yön verme insana insanlığı öğretme batıla hakikati gösterme cihanın yönetimine talip olma asırlarca bir kutlu emanet gibi yürekten yüreğe taşınıp durdu iştemilletiştedevlet",False,False,25,42,1,1,0,1018097053971439616,1,6747,7045,7576,2049,adana,0,9,8,211,0,33,5,0,0,6,False
1158438856334761984,"türkiye kurumları eliyle ülkede faaliyet yürüten her türlü uluslararası dijital platforma denetim uygulaması bir egemenlik hakkıdır bu hak öncelikle toplumu küresel medya tekellerinin sınırsız ve kuralsız içeriklerine karşı alınan zorunlu bir tedbirdir dijitalçürümeyeson",False,False,156,163,1,1,0,94040044,10,634,58,201812,46298,türkiye,0,5,5,239,0,33,3,0,0,7,False
1158439021707694086,"bugün sabah işe giderken dedim ki keşke bugün kimse dışarı çıkmasa neden mi hava serin olsada kuvvetli bir kuzey rüzgarı vardı kuzey rüzgarının etkisiyle nisbi nem 20 25 civarındaydı ve öğleye doğru o üzücü haberler gelmeye başladı orman yangınıpoyraz düşük nem",False,False,10,69,0,4,0,1075452501728681995,0,6673,5001,3902,288,türkiye,0,10,10,221,2,41,9,0,0,5,False
1158439052540096513,"öyle deme steve efendi öyle deme beterin beteri var",False,False,32,66,0,1,0,1013652156,7,65685,139,12028,9304,türkiye,0,4,0,43,0,9,0,0,0,4,False
1158439246652477440,"malatya down sendromlular derneği başkanı ve özel evlatlarımız ziyaretimize geldiler sevgi dolu içten ziyaretleri için teşekkür ediyorum",False,False,30,92,0,3,0,3352922079,4,118,100,13587,5155,malatya,0,3,6,120,0,17,6,0,0,7,False
1158439716389367814,"benim hemşehrilerim sıcaktır benim hemşehrilerim samimidir gönlü güzel hemşehrilerimle gönül bağımızı güçlendirme vakti çalışma ofisimizde her pazartesi olduğu gibi yine bir aradayız derdiniz derdimiz talepleriniz görevimizdir",False,False,320,523,0,4,0,285647449,8,1382,968,111177,4358,gaziantep,0,12,5,201,0,26,5,0,0,7,False
1158440415143628800,"çok zeki ve iyi biri olabilirsiniz ama duygusal çevikliğiniz e agility yoksa adapte olamıyorsanız ve iyi iletişim kuramıyorsanız iş özel hayatınızda başarılı olamazsınız hep haklı olup da talihsizlik yakasını hiç bırakmayan dünya iyisi insanlar vardır işte talihsizlik değil o",False,False,36,256,0,0,0,911551085634113538,2,4865,225,381,1532,istanbul,0,7,2,238,0,39,2,0,0,6,False
1158440765175074816,"ak parti yenişehir kadın kolları pirireis mahalle yönetimi eşliğinde teşkilatımızdan aslı öz ün anneannesi sabriye teyzemizin taziyesine katılım sagladık allah rahmet eylesin mekanı cennet olsun inşallah",False,False,2,3,0,3,5,916651268311080961,2,6252,309,734,5306,mersin,0,3,10,178,0,26,10,0,0,6,False
1158440925699485697,"çirkiniz amaa kafamız güzel",False,False,1,283,0,0,0,1128697145970786305,0,57345,398,1820,2666,osmaniye,0,0,0,26,0,4,0,0,0,6,False
1158441235973103616,"bu ara yeni bir ilişkiye başlamayın hele şu kurban bi geçsin öküz bi kesilsin bi önünüzü görün sonrası hayırlısı",False,False,36,358,0,0,0,1004354767643140096,1,108720,8191,12740,2690,bursa,0,6,3,97,0,19,3,0,1,5,True
1158441443855392769,"tüm öğrencilerin istediği okul türünde ve okulda eğitim alması için nacieksiyerindekalsin",False,False,9,20,1,0,0,99159617,9,562,621,507,1259,ankara,0,2,5,79,0,11,2,0,0,7,False
1158441475165888512,"alandegişikliğiistiyoruz kısıtlikontenjanadaletsizliktir tüm normlar her branşta açılsın 5 öğretmenlerin sesi olun",False,False,8,2,2,0,4,925058533388881920,2,412,45,41,1389,hatay,0,3,6,104,0,11,3,0,0,9,False
1158441917107101698,"60binöğretmeninsesiolun atama istiyoruz",False,False,13,12,1,1,2,2916092691,5,70,64,5,13,kahramanmaraş,0,4,1,37,0,3,1,0,0,12,False
1158442050892812288,"yakariz istanbulu comebackaboubakar",False,False,1,0,1,1,0,1151252548206190602,0,712,63,22,81,besiktas,4,4,5,33,0,3,3,0,0,11,False
1158442085185400832,"burayayazıyorum bazen hayat yorar insanı şarkılar yorar beklemek yorar özlemek yorar affetmek yorar hoş görmek yorar boş vermek bile yorar ve insan susar her şeye herkese rağmen geceyenotum herşeyçokgüzelolacak yalağuz",False,False,11,188,3,0,0,1055404024550354945,1,359160,11740,11793,2008,bursa,4,32,22,189,4,30,13,0,0,6,False
1158446127030636544,"çok mu zor bişe istiyoruz aq",False,False,0,0,0,0,0,911280511682777089,2,11448,241,212,987,adana,0,0,1,23,0,6,1,0,1,3,True
1158446128242876424,"size bu her sik hakkında fikir sahibi olma yetkisini kim verdi amk en çok onu merak ediyrum",False,False,0,0,0,0,0,855792461591048196,2,5648,321,397,68,giresun,0,1,1,75,0,17,1,0,2,4,True
1158446128985202688,"bar ortamını çok seviyorum bide kıvırcık saçı çok seviyorum aq sizin niye kıvırcık saçınız var allahsızlsr",False,False,0,0,0,0,0,1362904700,6,2876,87,200,5220,bursa,0,0,1,91,0,16,0,0,1,5,True
1158453672222908422,"mutluluğum en fazla üç sn sürüyo aq xl dan baska bedeni kalmamıs alana hakkımı helal etmiyem",False,False,0,1,0,0,0,1078030559161532416,0,598,828,735,1838,eskişehir,0,2,1,77,0,16,1,0,1,4,False
1158453673699270660,"nerede bekaa ortalığı yıkıyordunuz tek derdiniz koltuk saltanat allah ın lanet zalimlerin üzerine olsun inşallah",False,False,0,0,0,0,1,978551227037384705,1,16494,544,240,17575,türkiye,3,5,4,99,0,15,4,0,1,6,True
1158457758557057025,"engelleyince unuttun mu simdi kalbinden söküp çıkardın mı seni gidi aptal",False,False,76,1088,0,0,0,1062302121205342208,1,153197,35796,42431,389,antalya,0,0,0,63,0,11,0,0,1,5,False
1158460842888912896,"sayın bakanım evliliğimizin en güzel yıllarını ayrı gayrı geçirdik artık dayanacak güç kalmadı bunu bize yapmayın 1 sene daha esimede cocugumada zulüm olur allah aşkına yeter ziyaselçukadaletbekliyoruz",False,False,4,3,1,0,2,2212921352,6,754,496,317,1081,denizli,0,2,11,175,0,27,4,0,0,6,False
1158461227007434752,"o akşam ayrı bi hoşt sanırım sarhoştun",False,False,0,0,0,0,0,1039905760577249280,1,1201,64,62,285,mersin,0,0,0,38,0,7,0,0,2,5,True
1158463092117970944,"bir lafa bakarım laf mı diye bir de söyleyene bakarım adam mı diye haydut sen ve seni alkışlayan ezik lerdir",False,False,2,8,0,0,0,147598265,9,23030,548,1652,7063,ankara,0,8,3,89,0,20,3,0,1,4,True
1158463654137872385,"göt mü senin yüzünde yüzün mü götünü üstünde",False,False,1,24,0,0,0,1072737077501009920,1,1048,925,679,27,türkiye,0,2,2,38,0,8,2,0,2,4,True
1158465002619252738,"yeni öğrendim bir müddet sonra nâzil olan âyet tevbe 9 74 münafık hz peygamber aleyhindeki tutumlarından vazgeçerek tövbe etmelerinin kendileri için daha iyi olacağını bildirdi cülâs da suçunu itiraf ederek tövbe etti ve samimi 1 müslüman oldu",False,False,0,0,0,0,0,239430820,8,32316,203,45271,32591,istanbul,0,8,0,212,0,37,0,0,1,5,False
1158467715788619777,"çok çok az destek geldi bir dahakime bende sizler gibi olup görmemezlikten gelmek zorunda kalıcam gerzek üzgünüm kliniklere toplam borcum 11 360 daha kimsede götürdüğümü tedavi etmez en çokta ona yanıyorum",False,False,11,5,0,0,0,709934518938038272,3,255,330,670,721,ankara,0,1,1,178,1,31,1,0,1,5,False
1158468768110194689,"eğer bir aptal ile tartişirsanız uzaktan bakanlar iki aptal muhabbet ettiğini sanırlar",False,False,0,1,0,0,0,595568739,7,5950,7770,8139,5940,istanbul,0,1,1,77,0,12,1,0,2,6,False
1158472545131290624,"valla götünü ha sen ha eyup benim için fark etmez",False,False,0,0,0,0,2,829967334748073984,2,24898,5952,5564,6597,gaziantep,3,0,1,43,0,10,1,0,1,4,True
1158476329131610115,"orospu çocuğu mu kanka",False,False,0,0,0,0,1,1034754660048031744,1,310,45,43,68,tarsus,0,0,1,19,0,4,1,0,1,4,True
1158480097873203207,"ulan orospu cocuklari milletin ormanini haber yapiyonuz da kendi ormanlarimizi niye haber yapma geregi duymuyonuz zinciriniz mi yetismiyor oraya yoksa amk cocuklari",False,False,0,0,0,0,1,1046868898145083392,1,2767,98,46,312,kocaeli,0,0,1,143,0,22,1,0,2,6,True
1158480099466993664,"bide merhabalar aq var",False,False,0,0,0,0,1,1017713136223313921,1,766,708,667,36,gebze,0,0,1,19,0,4,1,0,1,4,True
1158480102923145216,"turk halki unluluk ne demek cidden asla anlamiyo ve yorumlari o kadar aptal ki bakiyorum ekrana sadece",False,False,0,0,0,0,0,2561619132,5,77819,121,604,25053,ankara,0,0,0,88,0,17,0,0,1,5,True
1158480103287984129,"kadikoyde mekanin var ve 100tl lik sarj kablosunun peşine dusuyosun yazik aq bide herif bizim kabloyu uzatip diyo bu benim yedek bunu alin diye",False,False,0,0,0,0,1,113884441,9,5195,330,324,11145,izmitkocaeliturkey,0,2,3,120,0,24,3,0,1,5,True
1158480104374394880,"telaşe müdürü madun ayran budala halukleventabibaştacısın tebligat",False,False,0,0,1,0,0,1048946290732802049,1,87,138,28,1,antalya,0,1,4,62,0,7,1,0,1,8,True
1158481027502944256,"öyle uzaktan yol yaptii demekle olmaz tüm akplileri istanbul izmir otoyolunu kullanmalarını bekliyoruz desteğinizi esirgemeyin hem de gidiş dönüş 500 tl cik sudan ucuz görün ebeni",False,False,20,105,0,0,0,490970101,7,56481,1033,2303,37835,ankara,1,18,6,162,0,26,6,0,1,6,True
1158483866039881728,"750 takipci nedir aq",False,False,0,0,0,0,1,1148926420393091072,0,16750,1060,1824,655,adana,1,0,0,17,0,4,0,0,1,4,True
1158483877230460929,"göt güzel bir organdır",False,False,0,0,0,0,2,1136506265155309570,0,6044,788,784,2061,bursa,1,0,1,19,0,4,1,0,1,4,True
1158483878295801858,"abla beni engellemiş ya la amk",False,False,0,0,0,0,1,1053754605425909761,1,1,73,2,4,türkiye,0,0,1,25,0,6,1,0,1,4,True
1158483878539120640,"arkadaşlar bana salak salak tivit atıyon dicenize takipten çıkın",False,False,0,0,0,0,0,2729394162,5,6928,144,347,11076,bursa,0,0,1,56,0,9,1,0,2,6,True
1158489715361931265,"adam 2 bin liralık asgari ücretiyle kaz dağları ndaki ağaç katliamını savunuyor neymiş para kazanıyormuşuz senin cebine 5 kuruş girmeyecek aptal ama sana hayat veren ormanın yok ediliyor bu işler sana yarasaydı altının en çok çıkarıldığı afrika halkı dünyanın en zengini olurdu",False,False,33,203,0,0,0,1023099343220473861,1,1601,1113,18265,1699,antalya,0,4,7,236,0,42,7,0,1,5,True
1158498597438201856,"canim orospu musun ne bu igrencligin",False,False,6,59,0,0,0,906176135746252800,2,152180,428,10272,490,izmir,0,2,0,37,0,6,0,0,1,6,True
1158502503249588225,"rezidans apartman villa gibi taş yığını sevdalıları avm delileri denize sıfır yazlık hastaları havuz manyak çok yıldızlı otel budala beach clup sapkınları çevreci oldu başımıza bunları görende ormanda doğa ile içiçe hayat yaşıyor sanır",False,False,11,23,0,0,1,587640976,7,2478,164,354,2128,izmir,4,5,0,210,0,34,0,0,2,6,True
1158506360851619840,"uyuyamıyorum ve bunun sebebi tamamen gerizeka",False,False,24,315,0,0,0,1135124939584020480,0,31458,3006,3504,663,antalya,0,0,1,47,0,6,1,0,1,7,False
1158524783715389442,"sen de kahpe çıktın biremın",False,False,1,28,0,0,0,2954901401,4,6634,247,377,2630,kahramanmaraş,0,0,1,23,0,5,1,0,1,4,True
1158529048492093442,"yavşak tarihi yazıldığında bu egemen bağış zibidi ayrı bir madde açılması gerekecek",False,False,1,1,0,3,0,154280892,9,0,0,48350,25427,türkiye,0,3,3,81,0,12,3,0,2,6,True
1158529130893385729,"ben ne uyurken nede uyanınca seni görmek istemiyorum siktir git lütfen",False,False,0,0,0,0,0,980892707911593986,1,833,77,142,202,konya,0,0,1,60,0,11,1,0,1,5,True
1158529141974732801,"aptal onlar",False,False,0,0,0,0,1,1142721920170909696,0,1445,1708,134,1079,adana,0,0,1,10,0,2,1,0,1,5,True
1158530799764946944,"gezi de kaldırım taşlarını sökmüşler diyen dallama onlayn mı bak yavrum ne taş ne toprak ne de ağaç bırakmışlar haydi mikrofon senin konuş",False,False,41,96,0,1,0,247086816,8,47227,4102,20811,132886,istanbul,0,17,3,116,0,23,3,0,1,5,True
1158531261918564354,"uyuyamadığını çok iyi biliyorum su içmeyi ihmal etme gece ne kadar sessiz değil mi sanki bambaşka bir evrende gibi hissediyor insan kendini değil mi geceleri ama öyle değil işte çok boktan şu hayat dedikleri neyse boşver bunları bir tweete sığmayacak şeyler bunlar",False,False,4,19,0,0,0,1552602792,6,15040,2781,10361,406,eskişehir,0,9,6,223,0,42,6,0,1,5,False
1158532894459146241,"kendi işlerimi sürekli küçük görüyorum millet boku bile güzel satmaya çalışıyo",False,False,0,0,0,0,0,857886937968934912,2,4559,134,101,1400,kırıkkale,0,1,1,70,0,11,1,0,1,6,True
1158532895935520768,"off harbi kaşar haa",False,False,0,0,0,0,1,1147548623019921408,0,1778,70,27,289,türkiye,4,0,1,19,0,4,1,0,1,4,True
1158532925383729152,"kin tutmuyoruz diye aptal sanmayın yapılan kahpe unutmadık",False,False,0,0,0,0,0,2616297937,5,1072,191,224,908,samsun,0,2,1,58,0,8,1,0,2,7,True
1158532946246213634,"ben kıza moral veriyorum sen alaya alıyon aqa sjsk",False,False,0,1,0,0,2,1142217729069506560,0,23211,3464,3941,2912,gaziantep,2,0,3,42,1,9,3,0,0,4,False
1158535189909426177,"adam demiş güvendiğim dağlara karlar yağdı tavşan da demiş ki küsüm ben o orospu çocuklarına hadi eyw",False,False,1,9,0,0,0,1108065120947716097,0,749,436,470,193,hatay,0,0,1,85,0,17,1,0,1,5,True
1158536647643979779,"knk bir gün böyle bir film çekersem seni çağırırım aq tip de vardır sende",False,False,0,0,0,0,1,845162368346697728,2,2253,161,185,5775,antalya,0,1,2,60,0,14,2,0,1,4,False
1158536654921043968,"bu akşam ne yazdım aq",False,False,0,0,0,0,0,1084171036977967105,0,1215,89,55,917,samsun,0,1,1,17,0,5,1,0,1,3,False
1158536658754703361,"yazlikci betonlasma konusunda hakli ancak ne yalaka kaz daglarindan 40 km uzaklikta maz daglarinda olsa kesilen orman daha beteri siyanurle yikanan topragin nesini yaliyorsun be hasmet kime bu yalaka ha yazlikci konusunda yazdigin gazetenin mudurlerine sor",False,False,0,0,0,0,0,375133863,8,9946,1122,1548,49469,istanbul,0,4,7,223,1,36,7,0,2,6,True
